unique_id,session,bbid,ward,alderperson,vote
2015-2016-184,2015-2016,184,13,Beth Murphy,Aye
2015-2016-184,2015-2016,184,16,Donna Baringer,Aye
2015-2016-184,2015-2016,184,17,Joseph D Roddy,Aye
2015-2016-184,2015-2016,184,18,Terry Kennedy,Aye
2015-2016-184,2015-2016,184,19,Marlene E Davis,Aye
2015-2016-184,2015-2016,184,20,Cara Spencer,Aye
2015-2016-184,2015-2016,184,22,Jeffrey L Boyd,Aye
2015-2016-184,2015-2016,184,23,Joseph Vaccaro,Aye
2015-2016-184,2015-2016,184,25,Shane Cohn,Aye
2015-2016-184,2015-2016,184,26,Frank Williamson,Aye
2015-2016-184,2015-2016,184,27,Chris Carter,Aye
2015-2016-184,2015-2016,184,28,Lyda Krewson,Aye
2015-2016-184,2015-2016,184,President,Lewis E Reed,Aye
2015-2016-184,2015-2016,184,4,Samuel L Moore,No
2015-2016-184,2015-2016,184,3,Freeman M Bosley Sr.,Absent
2015-2016-184,2015-2016,184,10,Joseph Vollmer,Absent
2015-2016-184,2015-2016,184,14,Carol Howard,Absent
2015-2016-184,2015-2016,184,15,Megan E. Green,Absent
2015-2016-184,2015-2016,184,21,Antonio D French,Absent
2015-2016-184,2015-2016,184,24,Scott Ogilvie,Absent
2015-2016-185,2015-2016,185,1,Sharon Tyus,Aye
2015-2016-185,2015-2016,185,2,Dionne Flowers,Aye
2015-2016-185,2015-2016,185,5,Tammika Hubbard,Aye
2015-2016-185,2015-2016,185,6,Christine Ingrassia,Aye
2015-2016-185,2015-2016,185,7,Jack Coatar,Aye
2015-2016-185,2015-2016,185,8,Stephen Conway,Aye
2015-2016-185,2015-2016,185,9,Kenneth Ortmann,Aye
2015-2016-185,2015-2016,185,11,Thomas A Villa,Aye
2015-2016-185,2015-2016,185,12,Larry Arnowitz,Aye
2015-2016-185,2015-2016,185,13,Beth Murphy,Aye
2015-2016-185,2015-2016,185,16,Donna Baringer,Aye
2015-2016-185,2015-2016,185,17,Joseph D Roddy,Aye
2015-2016-185,2015-2016,185,18,Terry Kennedy,Aye
2015-2016-185,2015-2016,185,19,Marlene E Davis,Aye
2015-2016-185,2015-2016,185,20,Cara Spencer,Aye
2015-2016-185,2015-2016,185,22,Jeffrey L Boyd,Aye
2015-2016-185,2015-2016,185,23,Joseph Vaccaro,Aye
2015-2016-185,2015-2016,185,25,Shane Cohn,Aye
2015-2016-185,2015-2016,185,26,Frank Williamson,Aye
2015-2016-185,2015-2016,185,27,Chris Carter,Aye
2015-2016-185,2015-2016,185,28,Lyda Krewson,Aye
2015-2016-185,2015-2016,185,President,Lewis E Reed,Aye
2015-2016-185,2015-2016,185,4,Samuel L Moore,No
2015-2016-185,2015-2016,185,3,Freeman M Bosley Sr.,Absent
2015-2016-185,2015-2016,185,10,Joseph Vollmer,Absent
2015-2016-185,2015-2016,185,14,Carol Howard,Absent
2015-2016-185,2015-2016,185,15,Megan E. Green,Absent
2015-2016-185,2015-2016,185,21,Antonio D French,Absent
2015-2016-185,2015-2016,185,24,Scott Ogilvie,Absent
2015-2016-163,2015-2016,163,1,Sharon Tyus,Aye
2015-2016-163,2015-2016,163,3,Freeman M Bosley Sr.,Aye
2015-2016-163,2015-2016,163,4,Samuel L Moore,Aye
2015-2016-163,2015-2016,163,5,Tammika Hubbard,Aye
2015-2016-163,2015-2016,163,7,Jack Coatar,Aye
2015-2016-163,2015-2016,163,8,Stephen Conway,Aye
2015-2016-163,2015-2016,163,9,Kenneth Ortmann,Aye
2015-2016-163,2015-2016,163,10,Joseph Vollmer,Aye
2015-2016-163,2015-2016,163,11,Thomas A Villa,Aye
2015-2016-163,2015-2016,163,12,Larry Arnowitz,Aye
2015-2016-163,2015-2016,163,13,Beth Murphy,Aye
2015-2016-163,2015-2016,163,15,Megan E. Green,Aye
2015-2016-163,2015-2016,163,16,Donna Baringer,Aye
2015-2016-163,2015-2016,163,17,Joseph D Roddy,Aye
2015-2016-163,2015-2016,163,18,Terry Kennedy,Aye
2015-2016-163,2015-2016,163,19,Marlene E Davis,Aye
2015-2016-163,2015-2016,163,20,Cara Spencer,Aye
2015-2016-163,2015-2016,163,21,Antonio D French,Aye
2015-2016-163,2015-2016,163,22,Jeffrey L Boyd,Aye
2015-2016-163,2015-2016,163,23,Joseph Vaccaro,Aye
2015-2016-163,2015-2016,163,24,Scott Ogilvie,Aye
2015-2016-163,2015-2016,163,25,Shane Cohn,Aye
2015-2016-163,2015-2016,163,27,Chris Carter,Aye
2015-2016-163,2015-2016,163,President,Lewis E Reed,Aye
2015-2016-163,2015-2016,163,2,Dionne Flowers,Absent
2015-2016-163,2015-2016,163,6,Christine Ingrassia,Absent
2015-2016-163,2015-2016,163,14,Carol Howard,Absent
2015-2016-163,2015-2016,163,26,Frank Williamson,Absent
2015-2016-163,2015-2016,163,28,Lyda Krewson,Absent
2015-2016-164,2015-2016,164,1,Sharon Tyus,Aye
2015-2016-164,2015-2016,164,3,Freeman M Bosley Sr.,Aye
2015-2016-164,2015-2016,164,4,Samuel L Moore,Aye
2015-2016-164,2015-2016,164,5,Tammika Hubbard,Aye
2015-2016-164,2015-2016,164,7,Jack Coatar,Aye
2015-2016-164,2015-2016,164,8,Stephen Conway,Aye
2015-2016-164,2015-2016,164,9,Kenneth Ortmann,Aye
2015-2016-164,2015-2016,164,10,Joseph Vollmer,Aye
2015-2016-164,2015-2016,164,11,Thomas A Villa,Aye
2015-2016-164,2015-2016,164,12,Larry Arnowitz,Aye
2015-2016-164,2015-2016,164,13,Beth Murphy,Aye
2015-2016-164,2015-2016,164,15,Megan E. Green,Aye
2015-2016-164,2015-2016,164,16,Donna Baringer,Aye
2015-2016-164,2015-2016,164,17,Joseph D Roddy,Aye
2015-2016-164,2015-2016,164,18,Terry Kennedy,Aye
2015-2016-164,2015-2016,164,19,Marlene E Davis,Aye
2015-2016-164,2015-2016,164,20,Cara Spencer,Aye
2015-2016-164,2015-2016,164,21,Antonio D French,Aye
2015-2016-164,2015-2016,164,22,Jeffrey L Boyd,Aye
2015-2016-164,2015-2016,164,23,Joseph Vaccaro,Aye
2015-2016-164,2015-2016,164,24,Scott Ogilvie,Aye
2015-2016-164,2015-2016,164,25,Shane Cohn,Aye
2015-2016-164,2015-2016,164,27,Chris Carter,Aye
2015-2016-164,2015-2016,164,President,Lewis E Reed,Aye
2015-2016-164,2015-2016,164,2,Dionne Flowers,Absent
2015-2016-164,2015-2016,164,6,Christine Ingrassia,Absent
2015-2016-164,2015-2016,164,14,Carol Howard,Absent
2015-2016-164,2015-2016,164,26,Frank Williamson,Absent
2015-2016-164,2015-2016,164,28,Lyda Krewson,Absent
2015-2016-165,2015-2016,165,1,Sharon Tyus,Aye
2015-2016-165,2015-2016,165,3,Freeman M Bosley Sr.,Aye
2015-2016-165,2015-2016,165,4,Samuel L Moore,Aye
2015-2016-165,2015-2016,165,5,Tammika Hubbard,Aye
2015-2016-165,2015-2016,165,7,Jack Coatar,Aye
2015-2016-165,2015-2016,165,8,Stephen Conway,Aye
2015-2016-165,2015-2016,165,9,Kenneth Ortmann,Aye
2015-2016-165,2015-2016,165,10,Joseph Vollmer,Aye
2015-2016-165,2015-2016,165,11,Thomas A Villa,Aye
2015-2016-165,2015-2016,165,12,Larry Arnowitz,Aye
2015-2016-165,2015-2016,165,13,Beth Murphy,Aye
2015-2016-165,2015-2016,165,15,Megan E. Green,Aye
2015-2016-165,2015-2016,165,16,Donna Baringer,Aye
2015-2016-165,2015-2016,165,17,Joseph D Roddy,Aye
2015-2016-165,2015-2016,165,18,Terry Kennedy,Aye
2015-2016-165,2015-2016,165,19,Marlene E Davis,Aye
2015-2016-165,2015-2016,165,20,Cara Spencer,Aye
2015-2016-165,2015-2016,165,21,Antonio D French,Aye
2015-2016-165,2015-2016,165,22,Jeffrey L Boyd,Aye
2015-2016-165,2015-2016,165,23,Joseph Vaccaro,Aye
2015-2016-165,2015-2016,165,24,Scott Ogilvie,Aye
2015-2016-165,2015-2016,165,25,Shane Cohn,Aye
2015-2016-165,2015-2016,165,27,Chris Carter,Aye
2015-2016-165,2015-2016,165,President,Lewis E Reed,Aye
2015-2016-165,2015-2016,165,2,Dionne Flowers,Absent
2015-2016-165,2015-2016,165,6,Christine Ingrassia,Absent
2015-2016-165,2015-2016,165,14,Carol Howard,Absent
2015-2016-165,2015-2016,165,26,Frank Williamson,Absent
2015-2016-165,2015-2016,165,28,Lyda Krewson,Absent
2015-2016-166,2015-2016,166,1,Sharon Tyus,Aye
2015-2016-166,2015-2016,166,3,Freeman M Bosley Sr.,Aye
2015-2016-166,2015-2016,166,4,Samuel L Moore,Aye
2015-2016-166,2015-2016,166,5,Tammika Hubbard,Aye
2015-2016-166,2015-2016,166,7,Jack Coatar,Aye
2015-2016-166,2015-2016,166,8,Stephen Conway,Aye
2015-2016-166,2015-2016,166,9,Kenneth Ortmann,Aye
2015-2016-166,2015-2016,166,10,Joseph Vollmer,Aye
2015-2016-166,2015-2016,166,11,Thomas A Villa,Aye
2015-2016-166,2015-2016,166,12,Larry Arnowitz,Aye
2015-2016-166,2015-2016,166,13,Beth Murphy,Aye
2015-2016-166,2015-2016,166,15,Megan E. Green,Aye
2015-2016-166,2015-2016,166,16,Donna Baringer,Aye
2015-2016-166,2015-2016,166,17,Joseph D Roddy,Aye
2015-2016-166,2015-2016,166,18,Terry Kennedy,Aye
2015-2016-166,2015-2016,166,19,Marlene E Davis,Aye
2015-2016-166,2015-2016,166,20,Cara Spencer,Aye
2015-2016-166,2015-2016,166,21,Antonio D French,Aye
2015-2016-166,2015-2016,166,22,Jeffrey L Boyd,Aye
2015-2016-166,2015-2016,166,23,Joseph Vaccaro,Aye
2015-2016-166,2015-2016,166,24,Scott Ogilvie,Aye
2015-2016-166,2015-2016,166,25,Shane Cohn,Aye
2015-2016-166,2015-2016,166,27,Chris Carter,Aye
2015-2016-166,2015-2016,166,President,Lewis E Reed,Aye
2015-2016-166,2015-2016,166,2,Dionne Flowers,Absent
2015-2016-166,2015-2016,166,6,Christine Ingrassia,Absent
2015-2016-166,2015-2016,166,14,Carol Howard,Absent
2015-2016-166,2015-2016,166,26,Frank Williamson,Absent
2015-2016-166,2015-2016,166,28,Lyda Krewson,Absent
2015-2016-167,2015-2016,167,1,Sharon Tyus,Aye
2015-2016-167,2015-2016,167,3,Freeman M Bosley Sr.,Aye
2015-2016-167,2015-2016,167,4,Samuel L Moore,Aye
2015-2016-167,2015-2016,167,5,Tammika Hubbard,Aye
2015-2016-167,2015-2016,167,7,Jack Coatar,Aye
2015-2016-167,2015-2016,167,8,Stephen Conway,Aye
2015-2016-167,2015-2016,167,9,Kenneth Ortmann,Aye
2015-2016-167,2015-2016,167,10,Joseph Vollmer,Aye
2015-2016-167,2015-2016,167,11,Thomas A Villa,Aye
2015-2016-167,2015-2016,167,12,Larry Arnowitz,Aye
2015-2016-167,2015-2016,167,13,Beth Murphy,Aye
2015-2016-167,2015-2016,167,15,Megan E. Green,Aye
2015-2016-167,2015-2016,167,16,Donna Baringer,Aye
2015-2016-167,2015-2016,167,17,Joseph D Roddy,Aye
2015-2016-167,2015-2016,167,18,Terry Kennedy,Aye
2015-2016-167,2015-2016,167,19,Marlene E Davis,Aye
2015-2016-167,2015-2016,167,20,Cara Spencer,Aye
2015-2016-167,2015-2016,167,21,Antonio D French,Aye
2015-2016-167,2015-2016,167,22,Jeffrey L Boyd,Aye
2015-2016-167,2015-2016,167,23,Joseph Vaccaro,Aye
2015-2016-167,2015-2016,167,24,Scott Ogilvie,Aye
2015-2016-167,2015-2016,167,25,Shane Cohn,Aye
2015-2016-167,2015-2016,167,27,Chris Carter,Aye
2015-2016-167,2015-2016,167,President,Lewis E Reed,Aye
2015-2016-167,2015-2016,167,2,Dionne Flowers,Absent
2015-2016-167,2015-2016,167,6,Christine Ingrassia,Absent
2015-2016-167,2015-2016,167,14,Carol Howard,Absent
2015-2016-167,2015-2016,167,26,Frank Williamson,Absent
2015-2016-167,2015-2016,167,28,Lyda Krewson,Absent
2015-2016-168,2015-2016,168,1,Sharon Tyus,Aye
2015-2016-168,2015-2016,168,3,Freeman M Bosley Sr.,Aye
2015-2016-168,2015-2016,168,4,Samuel L Moore,Aye
2015-2016-168,2015-2016,168,5,Tammika Hubbard,Aye
2015-2016-168,2015-2016,168,7,Jack Coatar,Aye
2015-2016-168,2015-2016,168,8,Stephen Conway,Aye
2015-2016-168,2015-2016,168,9,Kenneth Ortmann,Aye
2015-2016-168,2015-2016,168,10,Joseph Vollmer,Aye
2015-2016-168,2015-2016,168,11,Thomas A Villa,Aye
2015-2016-168,2015-2016,168,12,Larry Arnowitz,Aye
2015-2016-168,2015-2016,168,13,Beth Murphy,Aye
2015-2016-168,2015-2016,168,15,Megan E. Green,Aye
2015-2016-168,2015-2016,168,16,Donna Baringer,Aye
2015-2016-168,2015-2016,168,17,Joseph D Roddy,Aye
2015-2016-168,2015-2016,168,18,Terry Kennedy,Aye
2015-2016-168,2015-2016,168,19,Marlene E Davis,Aye
2015-2016-168,2015-2016,168,20,Cara Spencer,Aye
2015-2016-168,2015-2016,168,21,Antonio D French,Aye
2015-2016-168,2015-2016,168,22,Jeffrey L Boyd,Aye
2015-2016-168,2015-2016,168,23,Joseph Vaccaro,Aye
2015-2016-168,2015-2016,168,24,Scott Ogilvie,Aye
2015-2016-168,2015-2016,168,25,Shane Cohn,Aye
2015-2016-168,2015-2016,168,27,Chris Carter,Aye
2015-2016-168,2015-2016,168,President,Lewis E Reed,Aye
2015-2016-168,2015-2016,168,2,Dionne Flowers,Absent
2015-2016-168,2015-2016,168,6,Christine Ingrassia,Absent
2015-2016-168,2015-2016,168,14,Carol Howard,Absent
2015-2016-168,2015-2016,168,26,Frank Williamson,Absent
2015-2016-168,2015-2016,168,28,Lyda Krewson,Absent
2015-2016-169,2015-2016,169,1,Sharon Tyus,Aye
2015-2016-169,2015-2016,169,3,Freeman M Bosley Sr.,Aye
2015-2016-169,2015-2016,169,4,Samuel L Moore,Aye
2015-2016-169,2015-2016,169,5,Tammika Hubbard,Aye
2015-2016-169,2015-2016,169,7,Jack Coatar,Aye
2015-2016-169,2015-2016,169,8,Stephen Conway,Aye
2015-2016-169,2015-2016,169,9,Kenneth Ortmann,Aye
2015-2016-169,2015-2016,169,10,Joseph Vollmer,Aye
2015-2016-169,2015-2016,169,11,Thomas A Villa,Aye
2015-2016-169,2015-2016,169,12,Larry Arnowitz,Aye
2015-2016-169,2015-2016,169,13,Beth Murphy,Aye
2015-2016-169,2015-2016,169,15,Megan E. Green,Aye
2015-2016-169,2015-2016,169,16,Donna Baringer,Aye
2015-2016-169,2015-2016,169,17,Joseph D Roddy,Aye
2015-2016-169,2015-2016,169,18,Terry Kennedy,Aye
2015-2016-169,2015-2016,169,19,Marlene E Davis,Aye
2015-2016-169,2015-2016,169,20,Cara Spencer,Aye
2015-2016-169,2015-2016,169,21,Antonio D French,Aye
2015-2016-169,2015-2016,169,22,Jeffrey L Boyd,Aye
2015-2016-169,2015-2016,169,23,Joseph Vaccaro,Aye
2015-2016-169,2015-2016,169,24,Scott Ogilvie,Aye
2015-2016-169,2015-2016,169,25,Shane Cohn,Aye
2015-2016-169,2015-2016,169,27,Chris Carter,Aye
2015-2016-169,2015-2016,169,President,Lewis E Reed,Aye
2015-2016-169,2015-2016,169,2,Dionne Flowers,Absent
2015-2016-169,2015-2016,169,6,Christine Ingrassia,Absent
2015-2016-169,2015-2016,169,14,Carol Howard,Absent
2015-2016-169,2015-2016,169,26,Frank Williamson,Absent
2015-2016-169,2015-2016,169,28,Lyda Krewson,Absent
2015-2016-170,2015-2016,170,1,Sharon Tyus,Aye
2015-2016-170,2015-2016,170,3,Freeman M Bosley Sr.,Aye
2015-2016-170,2015-2016,170,4,Samuel L Moore,Aye
2015-2016-170,2015-2016,170,5,Tammika Hubbard,Aye
2015-2016-170,2015-2016,170,7,Jack Coatar,Aye
2015-2016-170,2015-2016,170,8,Stephen Conway,Aye
2015-2016-170,2015-2016,170,9,Kenneth Ortmann,Aye
2015-2016-170,2015-2016,170,10,Joseph Vollmer,Aye
2015-2016-170,2015-2016,170,11,Thomas A Villa,Aye
2015-2016-170,2015-2016,170,12,Larry Arnowitz,Aye
2015-2016-170,2015-2016,170,13,Beth Murphy,Aye
2015-2016-170,2015-2016,170,15,Megan E. Green,Aye
2015-2016-170,2015-2016,170,16,Donna Baringer,Aye
2015-2016-170,2015-2016,170,17,Joseph D Roddy,Aye
2015-2016-170,2015-2016,170,18,Terry Kennedy,Aye
2015-2016-170,2015-2016,170,19,Marlene E Davis,Aye
2015-2016-170,2015-2016,170,20,Cara Spencer,Aye
2015-2016-170,2015-2016,170,21,Antonio D French,Aye
2015-2016-170,2015-2016,170,22,Jeffrey L Boyd,Aye
2015-2016-170,2015-2016,170,23,Joseph Vaccaro,Aye
2015-2016-170,2015-2016,170,24,Scott Ogilvie,Aye
2015-2016-170,2015-2016,170,25,Shane Cohn,Aye
2015-2016-170,2015-2016,170,27,Chris Carter,Aye
2015-2016-170,2015-2016,170,President,Lewis E Reed,Aye
2015-2016-170,2015-2016,170,2,Dionne Flowers,Absent
2015-2016-170,2015-2016,170,6,Christine Ingrassia,Absent
2015-2016-170,2015-2016,170,14,Carol Howard,Absent
2015-2016-170,2015-2016,170,26,Frank Williamson,Absent
2015-2016-170,2015-2016,170,28,Lyda Krewson,Absent
2015-2016-182,2015-2016,182,1,Sharon Tyus,Aye
2015-2016-182,2015-2016,182,3,Freeman M Bosley Sr.,Aye
2015-2016-182,2015-2016,182,4,Samuel L Moore,Aye
2015-2016-182,2015-2016,182,5,Tammika Hubbard,Aye
2015-2016-182,2015-2016,182,7,Jack Coatar,Aye
2015-2016-182,2015-2016,182,8,Stephen Conway,Aye
2015-2016-182,2015-2016,182,9,Kenneth Ortmann,Aye
2015-2016-182,2015-2016,182,10,Joseph Vollmer,Aye
2015-2016-182,2015-2016,182,11,Thomas A Villa,Aye
2015-2016-182,2015-2016,182,12,Larry Arnowitz,Aye
2015-2016-182,2015-2016,182,13,Beth Murphy,Aye
2015-2016-182,2015-2016,182,15,Megan E. Green,Aye
2015-2016-182,2015-2016,182,16,Donna Baringer,Aye
2015-2016-182,2015-2016,182,17,Joseph D Roddy,Aye
2015-2016-182,2015-2016,182,18,Terry Kennedy,Aye
2015-2016-182,2015-2016,182,19,Marlene E Davis,Aye
2015-2016-182,2015-2016,182,20,Cara Spencer,Aye
2015-2016-182,2015-2016,182,21,Antonio D French,Aye
2015-2016-182,2015-2016,182,22,Jeffrey L Boyd,Aye
2015-2016-182,2015-2016,182,23,Joseph Vaccaro,Aye
2015-2016-182,2015-2016,182,24,Scott Ogilvie,Aye
2015-2016-182,2015-2016,182,25,Shane Cohn,Aye
2015-2016-182,2015-2016,182,27,Chris Carter,Aye
2015-2016-182,2015-2016,182,President,Lewis E Reed,Aye
2015-2016-182,2015-2016,182,2,Dionne Flowers,Absent
2015-2016-182,2015-2016,182,6,Christine Ingrassia,Absent
2015-2016-182,2015-2016,182,14,Carol Howard,Absent
2015-2016-182,2015-2016,182,26,Frank Williamson,Absent
2015-2016-182,2015-2016,182,28,Lyda Krewson,Absent
2015-2016-115,2015-2016,115,1,Sharon Tyus,Aye
2015-2016-115,2015-2016,115,3,Freeman M Bosley Sr.,Aye
2015-2016-115,2015-2016,115,4,Samuel L Moore,Aye
2015-2016-115,2015-2016,115,5,Tammika Hubbard,Aye
2015-2016-115,2015-2016,115,6,Christine Ingrassia,Aye
2015-2016-115,2015-2016,115,7,Jack Coatar,Aye
2015-2016-115,2015-2016,115,8,Stephen Conway,Aye
2015-2016-115,2015-2016,115,9,Kenneth Ortmann,Aye
2015-2016-115,2015-2016,115,10,Joseph Vollmer,Aye
2015-2016-115,2015-2016,115,12,Larry Arnowitz,Aye
2015-2016-115,2015-2016,115,13,Beth Murphy,Aye
2015-2016-115,2015-2016,115,14,Carol Howard,Aye
2015-2016-115,2015-2016,115,15,Megan E. Green,Aye
2015-2016-115,2015-2016,115,16,Donna Baringer,Aye
2015-2016-115,2015-2016,115,17,Joseph D Roddy,Aye
2015-2016-115,2015-2016,115,18,Terry Kennedy,Aye
2015-2016-115,2015-2016,115,19,Marlene E Davis,Aye
2015-2016-115,2015-2016,115,20,Cara Spencer,Aye
2015-2016-115,2015-2016,115,21,Antonio D French,Aye
2015-2016-115,2015-2016,115,22,Jeffrey L Boyd,Aye
2015-2016-115,2015-2016,115,23,Joseph Vaccaro,Aye
2015-2016-115,2015-2016,115,24,Scott Ogilvie,Aye
2015-2016-115,2015-2016,115,25,Shane Cohn,Aye
2015-2016-115,2015-2016,115,26,Frank Williamson,Aye
2015-2016-115,2015-2016,115,27,Chris Carter,Aye
2015-2016-115,2015-2016,115,28,Lyda Krewson,Aye
2015-2016-115,2015-2016,115,President,Lewis E Reed,Aye
2015-2016-115,2015-2016,115,2,Dionne Flowers,Absent
2015-2016-115,2015-2016,115,11,Thomas A Villa,Absent
2015-2016-161,2015-2016,161,1,Sharon Tyus,Aye
2015-2016-161,2015-2016,161,3,Freeman M Bosley Sr.,Aye
2015-2016-161,2015-2016,161,4,Samuel L Moore,Aye
2015-2016-161,2015-2016,161,5,Tammika Hubbard,Aye
2015-2016-161,2015-2016,161,6,Christine Ingrassia,Aye
2015-2016-161,2015-2016,161,7,Jack Coatar,Aye
2015-2016-161,2015-2016,161,8,Stephen Conway,Aye
2015-2016-161,2015-2016,161,9,Kenneth Ortmann,Aye
2015-2016-161,2015-2016,161,10,Joseph Vollmer,Aye
2015-2016-161,2015-2016,161,12,Larry Arnowitz,Aye
2015-2016-161,2015-2016,161,13,Beth Murphy,Aye
2015-2016-161,2015-2016,161,14,Carol Howard,Aye
2015-2016-161,2015-2016,161,15,Megan E. Green,Aye
2015-2016-161,2015-2016,161,16,Donna Baringer,Aye
2015-2016-161,2015-2016,161,17,Joseph D Roddy,Aye
2015-2016-161,2015-2016,161,18,Terry Kennedy,Aye
2015-2016-161,2015-2016,161,19,Marlene E Davis,Aye
2015-2016-161,2015-2016,161,20,Cara Spencer,Aye
2015-2016-161,2015-2016,161,21,Antonio D French,Aye
2015-2016-161,2015-2016,161,22,Jeffrey L Boyd,Aye
2015-2016-161,2015-2016,161,23,Joseph Vaccaro,Aye
2015-2016-161,2015-2016,161,24,Scott Ogilvie,Aye
2015-2016-161,2015-2016,161,25,Shane Cohn,Aye
2015-2016-161,2015-2016,161,26,Frank Williamson,Aye
2015-2016-161,2015-2016,161,27,Chris Carter,Aye
2015-2016-161,2015-2016,161,28,Lyda Krewson,Aye
2015-2016-161,2015-2016,161,President,Lewis E Reed,Aye
2015-2016-161,2015-2016,161,2,Dionne Flowers,Absent
2015-2016-161,2015-2016,161,11,Thomas A Villa,Absent
2015-2016-160,2015-2016,160,1,Sharon Tyus,Aye
2015-2016-160,2015-2016,160,3,Freeman M Bosley Sr.,Aye
2015-2016-160,2015-2016,160,4,Samuel L Moore,Aye
2015-2016-160,2015-2016,160,5,Tammika Hubbard,Aye
2015-2016-160,2015-2016,160,6,Christine Ingrassia,Aye
2015-2016-160,2015-2016,160,7,Jack Coatar,Aye
2015-2016-160,2015-2016,160,8,Stephen Conway,Aye
2015-2016-160,2015-2016,160,9,Kenneth Ortmann,Aye
2015-2016-160,2015-2016,160,10,Joseph Vollmer,Aye
2015-2016-160,2015-2016,160,12,Larry Arnowitz,Aye
2015-2016-160,2015-2016,160,13,Beth Murphy,Aye
2015-2016-160,2015-2016,160,14,Carol Howard,Aye
2015-2016-160,2015-2016,160,15,Megan E. Green,Aye
2015-2016-160,2015-2016,160,16,Donna Baringer,Aye
2015-2016-160,2015-2016,160,17,Joseph D Roddy,Aye
2015-2016-160,2015-2016,160,18,Terry Kennedy,Aye
2015-2016-160,2015-2016,160,19,Marlene E Davis,Aye
2015-2016-160,2015-2016,160,20,Cara Spencer,Aye
2015-2016-160,2015-2016,160,21,Antonio D French,Aye
2015-2016-160,2015-2016,160,22,Jeffrey L Boyd,Aye
2015-2016-160,2015-2016,160,23,Joseph Vaccaro,Aye
2015-2016-160,2015-2016,160,24,Scott Ogilvie,Aye
2015-2016-160,2015-2016,160,25,Shane Cohn,Aye
2015-2016-160,2015-2016,160,26,Frank Williamson,Aye
2015-2016-160,2015-2016,160,27,Chris Carter,Aye
2015-2016-160,2015-2016,160,28,Lyda Krewson,Aye
2015-2016-160,2015-2016,160,President,Lewis E Reed,Aye
2015-2016-160,2015-2016,160,2,Dionne Flowers,Absent
2015-2016-160,2015-2016,160,11,Thomas A Villa,Absent
2015-2016-176,2015-2016,176,1,Sharon Tyus,Aye
2015-2016-176,2015-2016,176,3,Freeman M Bosley Sr.,Aye
2015-2016-176,2015-2016,176,4,Samuel L Moore,Aye
2015-2016-176,2015-2016,176,5,Tammika Hubbard,Aye
2015-2016-176,2015-2016,176,6,Christine Ingrassia,Aye
2015-2016-176,2015-2016,176,7,Jack Coatar,Aye
2015-2016-176,2015-2016,176,8,Stephen Conway,Aye
2015-2016-176,2015-2016,176,9,Kenneth Ortmann,Aye
2015-2016-176,2015-2016,176,10,Joseph Vollmer,Aye
2015-2016-176,2015-2016,176,12,Larry Arnowitz,Aye
2015-2016-176,2015-2016,176,13,Beth Murphy,Aye
2015-2016-176,2015-2016,176,14,Carol Howard,Aye
2015-2016-176,2015-2016,176,15,Megan E. Green,Aye
2015-2016-176,2015-2016,176,16,Donna Baringer,Aye
2015-2016-176,2015-2016,176,17,Joseph D Roddy,Aye
2015-2016-176,2015-2016,176,18,Terry Kennedy,Aye
2015-2016-176,2015-2016,176,19,Marlene E Davis,Aye
2015-2016-176,2015-2016,176,20,Cara Spencer,Aye
2015-2016-176,2015-2016,176,21,Antonio D French,Aye
2015-2016-176,2015-2016,176,22,Jeffrey L Boyd,Aye
2015-2016-176,2015-2016,176,23,Joseph Vaccaro,Aye
2015-2016-176,2015-2016,176,24,Scott Ogilvie,Aye
2015-2016-176,2015-2016,176,25,Shane Cohn,Aye
2015-2016-176,2015-2016,176,26,Frank Williamson,Aye
2015-2016-176,2015-2016,176,27,Chris Carter,Aye
2015-2016-176,2015-2016,176,28,Lyda Krewson,Aye
2015-2016-176,2015-2016,176,President,Lewis E Reed,Aye
2015-2016-176,2015-2016,176,2,Dionne Flowers,Absent
2015-2016-176,2015-2016,176,11,Thomas A Villa,Absent
2015-2016-177,2015-2016,177,1,Sharon Tyus,Aye
2015-2016-177,2015-2016,177,3,Freeman M Bosley Sr.,Aye
2015-2016-177,2015-2016,177,4,Samuel L Moore,Aye
2015-2016-177,2015-2016,177,5,Tammika Hubbard,Aye
2015-2016-177,2015-2016,177,6,Christine Ingrassia,Aye
2015-2016-177,2015-2016,177,7,Jack Coatar,Aye
2015-2016-177,2015-2016,177,8,Stephen Conway,Aye
2015-2016-177,2015-2016,177,9,Kenneth Ortmann,Aye
2015-2016-177,2015-2016,177,10,Joseph Vollmer,Aye
2015-2016-177,2015-2016,177,12,Larry Arnowitz,Aye
2015-2016-177,2015-2016,177,13,Beth Murphy,Aye
2015-2016-177,2015-2016,177,14,Carol Howard,Aye
2015-2016-177,2015-2016,177,15,Megan E. Green,Aye
2015-2016-177,2015-2016,177,16,Donna Baringer,Aye
2015-2016-177,2015-2016,177,17,Joseph D Roddy,Aye
2015-2016-177,2015-2016,177,18,Terry Kennedy,Aye
2015-2016-177,2015-2016,177,19,Marlene E Davis,Aye
2015-2016-177,2015-2016,177,20,Cara Spencer,Aye
2015-2016-177,2015-2016,177,21,Antonio D French,Aye
2015-2016-177,2015-2016,177,22,Jeffrey L Boyd,Aye
2015-2016-177,2015-2016,177,23,Joseph Vaccaro,Aye
2015-2016-177,2015-2016,177,24,Scott Ogilvie,Aye
